Date,Open,2. high,3. low,Close,Adj_Close,6. volume,7. dividend amount,8. split coefficient,Adj_Open
2019-10-18,139.81,140.23,139.45,139.58,136.333238091,6456407.0,0.0,1.0,136.5578880749585
2019-10-21,138.57,138.99,138.23,138.53,135.307662077,8189288.0,0.0,1.0,135.3467316394275
2019-10-22,139.38,139.53,138.64,139.34,136.098820716,6690041.0,0.0,1.0,136.13789027842745
2019-10-23,140.03,140.31,139.36,139.48,136.235564185,5999896.0,0.0,1.0,136.77277066837934
2019-10-24,139.68,140.24,139.03,139.2,135.962077248,6830080.0,0.0,1.0,136.43091199713106
2019-10-25,139.53,139.55,138.31,138.52,135.297894687,5669966.0,0.0,1.0,136.2844011382985
2019-10-28,137.58,137.58,136.99,137.26,134.06720347,11402050.0,0.0,1.0,134.37975996942012
2019-10-29,137.62,137.74,137.17,137.35,134.155109986,5296576.0,0.0,1.0,134.41882953238675
2019-10-30,137.77,139.45,137.77,139.36,136.118355498,10914151.0,0.0,1.0,134.56534039150014
2019-10-31,140.48,141.68,140.43,141.24,137.954624932,15835800.0,0.0,1.0,137.2123032458748
2019-11-01,140.73,141.27,139.79,140.56,137.5303666,11425486.0,0.2456,1.0,137.69670241617814
2019-11-04,138.97,139.14,138.53,138.71,135.720241541,11134604.0,0.0,1.0,135.9746374951537
2019-11-05,137.22,137.44,136.73,137.15,134.193865816,13496331.0,0.0,1.0,134.26235703442595
2019-11-06,138.02,138.41,137.34,137.98,135.005975978,9353012.0,0.0,1.0,135.04511381710077
2019-11-07,136.35,136.36,134.45,135.48,132.559861034,19214106.0,0.0,1.0,133.41110903443976
2019-11-08,135.15,135.95,134.78,134.91,132.002146827,10227217.0,0.0,1.0,132.2369738616044
2019-11-11,135.38,135.39,134.64,135.0,132.090206965,4578098.0,0.0,1.0,132.46201643645702
2019-11-12,135.28,135.95,134.79,135.62,132.696843471,5773630.0,0.0,1.0,132.36417183864384
2019-11-13,136.81,136.96,136.17,136.5,133.557875931,6751842.0,0.0,1.0,133.86119418403013
2019-11-14,137.8,138.44,137.67,137.91,134.937484759,10272804.0,0.0,1.0,134.82985570147343
2019-11-15,137.48,138.16,137.43,137.76,134.790717863,4657758.0,0.0,1.0,134.5167529892947
2019-11-18,138.21,138.61,137.93,138.01,135.035329357,5944030.0,0.0,1.0,135.23101855250323
2019-11-19,138.37,139.24,138.37,139.16,136.160542231,7893300.0,0.0,1.0,135.38756990876308
2019-11-20,139.91,140.6,139.77,140.6,137.569504439,7909901.0,0.0,1.0,136.89437671451273
2019-11-21,139.64,140.08,139.12,139.72,136.708471979,5981899.0,0.0,1.0,136.63019630079845
2019-11-22,140.1,140.28,139.68,139.9,136.884592255,4666026.0,0.0,1.0,137.08028145050392
2019-11-25,140.3,140.53,140.18,140.31,137.285755105,4157476.0,0.0,1.0,137.27597064522487
2019-11-26,141.0,141.31,140.94,141.13,138.088080807,4281650.0,0.0,1.0,137.96088282992278
2019-11-27,140.6,140.91,140.42,140.72,137.686917956,4096955.0,0.0,1.0,137.56950443869812
2019-11-29,140.62,140.68,139.78,140.42,137.393384163,6251071.0,0.0,1.0,137.5890733585035
2019-12-02,138.14,138.67,137.95,138.31,135.564189192,17705004.0,0.2405,1.0,135.39756413117544
2019-12-03,140.04,141.77,139.93,141.21,138.406616701,13323804.0,0.0,1.0,137.2598442235538
2019-12-04,140.34,140.5,139.21,139.8,137.024608843,8588810.0,0.0,1.0,137.55388844797295
2019-12-05,138.66,139.44,138.6,139.12,136.3581086,7274024.0,0.0,1.0,135.90724078835538
2019-12-06,138.03,139.12,137.86,138.35,135.603395089,7931904.0,0.0,1.0,135.28974791568248
2019-12-09,138.99,139.11,138.57,138.65,135.897439314,4155592.0,0.0,1.0,136.2306894356499
2019-12-10,139.18,139.35,138.41,138.66,135.907240788,4947745.0,0.0,1.0,136.4169174446404
2019-12-11,139.3,140.14,139.23,139.75,136.975601472,6257375.0,0.0,1.0,136.53453513452308
2019-12-12,139.19,139.28,136.61,137.45,134.721262414,14868125.0,0.0,1.0,136.4267189189135
2019-12-13,138.12,139.61,137.23,139.04,136.279696807,11335349.0,0.0,1.0,135.37796118370858
2019-12-16,138.4,138.46,137.43,137.79,135.054512536,9160997.0,0.0,1.0,135.65240246013792
2019-12-17,138.21,138.34,137.21,137.6,134.868284527,6179893.0,0.0,1.0,135.46617445113858
2019-12-18,137.3,137.45,136.28,136.47,133.760717946,6244828.0,0.0,1.0,134.57424030179382
2019-12-19,136.0,136.86,135.76,136.47,133.974016647,6591083.0,0.2176,1.0,133.51261276465158
2019-12-20,136.13,136.69,135.93,136.65,134.150724516,5455919.0,0.0,1.0,133.64023511425597
2019-12-23,136.81,136.97,136.0,136.45,133.954382439,5175177.0,0.0,1.0,134.3077981786705
2019-12-24,135.92,137.06,135.89,136.84,134.33724949,4667428.0,0.0,1.0,133.43407593306634
2019-12-26,136.91,137.22,136.51,137.17,134.661213918,5290981.0,0.0,1.0,134.4059692171275
2019-12-27,137.44,137.63,137.29,137.32,134.808470476,7300695.0,0.0,1.0,134.92627572255637
2019-12-30,135.89,136.9,135.66,136.82,134.317615282,7979841.0,0.0,1.0,133.40462462118828
2019-12-31,136.21,136.46,135.38,135.48,133.002123362,10707518.0,0.0,1.0,133.71877194521716
2020-01-02,136.79,137.53,136.67,137.01,134.504140256,11034459.0,0.0,1.0,134.28816397064622
2020-01-03,138.27,139.16,137.88,139.12,136.575549175,12366830.0,0.0,1.0,135.74109534522174
2020-01-06,139.69,139.71,138.15,138.33,135.799997968,11370199.0,0.0,1.0,137.13512409564026
2020-01-07,138.22,138.47,137.64,137.65,135.132434904,8456431.0,0.0,1.0,135.6920098251426
2020-01-08,137.93,138.31,136.32,136.74,134.239078451,10626391.0,0.0,1.0,135.40731381268415
2020-01-09,136.0,137.44,135.91,137.22,134.710299438,7412990.0,0.0,1.0,133.51261276466985
2020-01-10,137.67,138.47,137.63,138.44,135.907986111,8776937.0,0.0,1.0,135.1520691122607
2020-01-13,137.88,138.09,137.39,138.02,135.495667748,5965015.0,0.0,1.0,135.3582282936838
2020-01-14,138.18,138.82,138.14,138.73,136.192682123,13921031.0,0.0,1.0,135.65274140961682
2020-01-15,139.52,139.76,139.02,139.65,137.09585568,6290520.0,0.0,1.0,136.96823332956393
2020-01-16,139.26,139.53,138.74,139.21,136.66390311,6798593.0,0.0,1.0,136.71298862939872
2020-01-17,137.58,138.14,137.36,138.02,135.495667748,9693280.0,0.0,1.0,135.06371517729198
2020-01-21,138.81,139.65,138.77,139.47,136.91914781,6208953.0,0.0,1.0,136.27121895394063
2020-01-22,139.72,140.14,139.59,139.96,137.400185901,6317029.0,0.0,1.0,137.16457540788593
2020-01-23,140.85,141.38,140.78,140.94,138.362262081,9747418.0,0.0,1.0,138.2739081460824
2020-01-24,141.42,142.55,141.3,142.08,139.481411923,8584952.0,0.0,1.0,138.83348306693873
2020-01-27,143.95,144.29,143.5,144.29,141.65099188,10935243.0,0.0,1.0,141.31721034809064
2020-01-28,143.93,144.09,142.82,143.16,140.541659142,10612917.0,0.0,1.0,141.29757614073804
2020-01-29,143.44,144.7,143.43,144.56,141.916053685,9567654.0,0.0,1.0,140.81653805047318
2020-01-30,144.9,145.67,144.29,144.58,141.935687893,14711787.0,0.0,1.0,142.24983521715106
